2026-04-15 10:14:33.665 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWelcomeCommon.calculateUiRootPath returned null [1ms]
2026-04-15 10:14:33.665 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerUiConfigProperties.getVersion()
2026-04-15 10:14:33.665 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerUiConfigProperties.getVersion returned 5.32.0 [0ms]
2026-04-15 10:14:33.666 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerUiConfigProperties.getVersion()
2026-04-15 10:14:33.666 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerUiConfigProperties.getVersion returned 5.32.0 [0ms]
2026-04-15 10:14:33.666 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.addResourceHandlers returned null [4ms]
2026-04-15 10:14:33.668 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.configureDefaultServletHandling(org.springframework.web.servlet.config.annotation.DefaultServletHandlerConfigurer@6f1c3f18)
2026-04-15 10:14:33.668 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.configureDefaultServletHandling returned null [0ms]
2026-04-15 10:14:33.670 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.getMessageCodesResolver()
2026-04-15 10:14:33.670 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.getMessageCodesResolver returned null [0ms]
2026-04-15 10:14:33.670 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.addArgumentResolvers([])
2026-04-15 10:14:33.670 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.addArgumentResolvers returned null [0ms]
2026-04-15 10:14:33.670 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.addReturnValueHandlers([])
2026-04-15 10:14:33.670 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.addReturnValueHandlers returned null [0ms]
2026-04-15 10:14:33.671 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.configureAsyncSupport(org.springframework.web.servlet.config.annotation.AsyncSupportConfigurer@61e86192)
2026-04-15 10:14:33.671 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.configureAsyncSupport returned null [0ms]
2026-04-15 10:14:33.680 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.configureViewResolvers(org.springframework.web.servlet.config.annotation.ViewResolverRegistry@377949f1)
2026-04-15 10:14:33.680 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.configureViewResolvers returned null [0ms]
2026-04-15 10:14:33.687 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.configureHandlerExceptionResolvers([])
2026-04-15 10:14:33.687 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.configureHandlerExceptionResolvers returned null [0ms]
2026-04-15 10:14:33.689 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SwaggerWebMvcConfigurer.extendHandlerExceptionResolvers([org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver@3086f480, org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver@126f8f24, org.springfr...(+72 chars))
2026-04-15 10:14:33.689 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SwaggerWebMvcConfigurer.extendHandlerExceptionResolvers returned null [0ms]
2026-04-15 10:14:33.692 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocSpringDataWebPropertiesProvider.springDataWebPropertiesProvider(Optional.empty)
2026-04-15 10:14:33.692 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocSpringDataWebPropertiesProvider.springDataWebPropertiesProvider returned org.springdoc.core.providers.SpringDataWebPropertiesProvider@7f5fcfe9 [0ms]
2026-04-15 10:14:33.694 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → WebConversionServiceConfiguration.webConversionServiceProvider()
2026-04-15 10:14:33.695 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← WebConversionServiceConfiguration.webConversionServiceProvider returned org.springdoc.core.providers.WebConversionServiceProvider@475f5672 [0ms]
2026-04-15 10:14:33.696 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.initExtraSchemas()
2026-04-15 10:14:33.697 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.initExtraSchemas returned null [1ms]
2026-04-15 10:14:33.698 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.localSpringDocParameterNameDiscoverer()
2026-04-15 10:14:33.698 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.localSpringDocParameterNameDiscoverer returned org.springdoc.core.discoverer.SpringDocParameterNameDiscoverer@5e5ddfbc [0ms]
2026-04-15 10:14:33.699 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.additionalModelsConverter(org.springdoc.core.providers.ObjectMapperProvider@ef718de)
2026-04-15 10:14:33.699 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.additionalModelsConverter returned org.springdoc.core.converters.AdditionalModelsConverter@4e4162bc [0ms]
2026-04-15 10:14:33.700 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.fileSupportConverter(org.springdoc.core.providers.ObjectMapperProvider@ef718de)
2026-04-15 10:14:33.700 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.fileSupportConverter returned org.springdoc.core.converters.FileSupportConverter@70b6db83 [0ms]
2026-04-15 10:14:33.701 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.responseSupportConverter(org.springdoc.core.providers.ObjectMapperProvider@ef718de)
